448537,hsa-mir-518a-1
448537,hsa-mir-25
3386,hsa-mir-27b
60750,hsa-mir-21
3229,hsa-mir-16-2
3229,hsa-let-7a-2
31101,hsa-mir-516b-2
5280961,hsa-mir-27a
5757,hsa-mir-638
5757,hsa-mir-663a
5757,hsa-mir-9-1
216239,hsa-mir-548b
36314,hsa-mir-514a-1
448537,hsa-mir-196a-1
31703,hsa-mir-518c
3385,hsa-mir-24-1
5311,hsa-mir-574
451668,hsa-mir-210
5288826,hsa-mir-382
5757,hsa-mir-34b
216239,hsa-mir-1290
5288826,hsa-mir-107
31703,hsa-mir-145
36462,hsa-mir-638
60750,hsa-mir-187
60700,hsa-mir-501
5790,hsa-mir-501
216239,hsa-mir-1260a
5288826,hsa-mir-191
5288826,hsa-mir-24-2
3385,hsa-mir-23b
3121,hsa-mir-125a
10635,hsa-mir-193a
3229,hsa-mir-7-2
448537,hsa-mir-196a-2
5311,hsa-mir-383
3229,hsa-mir-193a
448537,hsa-mir-146b
5757,hsa-mir-124-3
31703,hsa-mir-27b
451668,hsa-mir-21
3385,hsa-mir-671
5311,hsa-mir-345
36462,hsa-mir-125b-1
448537,hsa-mir-9-1
5311,hsa-mir-155
3229,hsa-mir-199a-2
60823,hsa-mir-222
148124,hsa-mir-514a-2
448537,hsa-mir-203a
451668,hsa-mir-638
60750,hsa-let-7c
10635,hsa-mir-221
3385,hsa-mir-147a
3385,hsa-mir-203a
5757,hsa-mir-518e
5311,hsa-mir-124-2
60750,hsa-mir-326
60750,hsa-mir-199a-2
3385,hsa-mir-133a-1
5288826,hsa-mir-1469
4091,hsa-let-7b
5311,hsa-mir-760
5288826,hsa-mir-125b-1
3386,hsa-mir-124-1
3385,hsa-mir-152
5757,hsa-mir-98
448537,hsa-mir-409
5790,hsa-mir-24-1
3385,hsa-mir-7-3
5757,hsa-mir-103a-1
3385,hsa-mir-16-2
3229,hsa-let-7a-3
5311,hsa-mir-197
448537,hsa-mir-218-2
60838,hsa-mir-874
5757,hsa-mir-146a
4212,hsa-mir-324
3229,hsa-mir-181a-2
4091,hsa-let-7c
451668,hsa-mir-191
448537,hsa-mir-324
3385,hsa-let-7a-2
3229,hsa-mir-30a
60700,hsa-mir-24-2
3229,hsa-mir-143
3385,hsa-mir-30e
3385,hsa-mir-320d-2
3385,hsa-let-7a-3
36462,hsa-let-7a-2
5288826,hsa-mir-16-1
3229,hsa-mir-205
9444,hsa-mir-125b-2
2995,hsa-mir-124-3
448537,hsa-mir-181d
451668,hsa-mir-155
5311,hsa-mir-516a-2
31703,hsa-let-7e
451668,hsa-mir-24-1
448537,hsa-mir-22
60750,hsa-mir-154
60750,hsa-mir-27a
5311,hsa-mir-629
451668,hsa-mir-16-1
451668,hsa-mir-125b-1
3385,hsa-mir-92a-2
36314,hsa-mir-451a
5288826,hsa-mir-26a-1
5757,hsa-let-7b
60750,hsa-mir-412
5790,hsa-mir-23a
5757,hsa-mir-1-1
2578,hsa-mir-200c
60953,hsa-mir-137
5311,hsa-mir-17
10635,hsa-mir-494
5757,hsa-mir-9-2
5288826,hsa-mir-638
31401,hsa-mir-513a-2
5311,hsa-mir-425
451668,hsa-mir-107
3385,hsa-mir-128-2
5311,hsa-let-7b
451668,hsa-mir-125a
36462,hsa-mir-15b
448537,hsa-mir-611
36462,hsa-mir-21
31703,hsa-mir-181b-1
31401,hsa-mir-143
2733526,hsa-mir-375
3385,hsa-mir-27b
451668,hsa-mir-25
5288826,hsa-mir-181b-1
