5790,hsa-mir-1226
5311,hsa-mir-34a
448537,hsa-mir-20b
5288826,hsa-mir-132
5311,hsa-mir-106a
3385,hsa-mir-1915
446220,hsa-mir-181a-1
451668,hsa-mir-24-2
5757,hsa-mir-27b
10635,hsa-mir-193a
3385,hsa-mir-26b
60700,hsa-mir-24-2
5311,hsa-mir-9-2
5288826,hsa-mir-146a
31401,hsa-mir-638
5790,hsa-mir-874
5757,hsa-mir-542
3229,hsa-mir-146a
3385,hsa-mir-7-2
216239,hsa-mir-1290
3385,hsa-mir-365a
3385,hsa-mir-486
3385,hsa-mir-1246
36314,hsa-mir-514a-2
448537,hsa-mir-15a
4091,hsa-let-7c
10635,hsa-mir-630
5790,hsa-mir-650
3229,hsa-let-7a-3
60750,hsa-mir-299
5311,hsa-mir-425
3229,hsa-mir-101-1
451668,hsa-mir-193a
3385,hsa-mir-519c
3385,hsa-mir-24-1
3229,hsa-mir-18a
5757,hsa-mir-203a
60750,hsa-mir-194-1
36462,hsa-let-7a-2
3385,hsa-mir-17
60750,hsa-mir-21
4095,hsa-mir-124-3
448537,hsa-mir-335
448537,hsa-mir-758
5280961,hsa-mir-27a
5288826,hsa-mir-320c-2
3385,hsa-mir-23a
60750,hsa-mir-132
448537,hsa-mir-625
60750,hsa-mir-342
3385,hsa-mir-30a
60838,hsa-mir-650
451668,hsa-mir-214
3385,hsa-mir-92a-2
60838,hsa-mir-23a
5311,hsa-mir-502
5311,hsa-let-7b
60700,hsa-mir-23a
3385,hsa-mir-16-1
3385,hsa-let-7e
5757,hsa-mir-520d
5288826,hsa-mir-99b
5288826,hsa-mir-150
451668,hsa-mir-210
60750,hsa-mir-155
4091,hsa-mir-101-2
3229,hsa-mir-96
60750,hsa-let-7c
5757,hsa-mir-524
5311,hsa-mir-381
5757,hsa-mir-128-2
4095,hsa-mir-18a
216239,hsa-mir-222
9444,hsa-mir-19a
31401,hsa-mir-181d
5311,hsa-mir-595
3385,hsa-let-7a-3
36314,hsa-mir-27b
5288826,hsa-mir-125b-2
448537,hsa-mir-371a
451668,hsa-mir-19a
60750,hsa-let-7a-1
2578,hsa-mir-200c
60750,hsa-mir-181b-1
5757,hsa-let-7a-3
10635,hsa-mir-29a
448537,hsa-mir-181d
36462,hsa-mir-21
448537,hsa-mir-526a-1
4091,hsa-mir-26a-2
3121,hsa-mir-181c
216239,hsa-mir-194-2
5311,hsa-mir-30e
4091,hsa-mir-200c
10635,hsa-mir-22
3229,hsa-mir-125a
5311,hsa-mir-183
60750,hsa-mir-202
448537,hsa-mir-15b
448537,hsa-mir-608
448537,hsa-mir-9-1
451668,hsa-mir-193b
36314,hsa-mir-126
60838,hsa-mir-324
5311,hsa-mir-193b
448537,hsa-mir-370
5757,hsa-mir-9-1
148124,hsa-mir-518c
5757,hsa-mir-30c-1
5790,hsa-mir-324
446220,hsa-mir-328
10635,hsa-mir-494
3229,hsa-mir-212
36462,hsa-let-7a-1
5311,hsa-mir-450a-2
5757,hsa-mir-216a
451668,hsa-mir-20b
451668,hsa-mir-155
451668,hsa-let-7g
3385,hsa-mir-18a
3229,hsa-mir-143
2995,hsa-mir-124-1
216239,hsa-mir-664a
5757,hsa-let-7d
3121,hsa-mir-125a
9444,hsa-mir-203a
5743,hsa-mir-451a
3385,hsa-mir-106a
5743,hsa-mir-27a
31703,hsa-mir-520f
5757,hsa-mir-9-2
60750,hsa-mir-128-2
