448537,hsa-mir-488
5311,hsa-mir-193b
4095,hsa-mir-124-2
448537,hsa-mir-361
216239,hsa-mir-222
3385,hsa-mir-21
5757,hsa-mir-21
5311,hsa-mir-660
2995,hsa-mir-328
5743,hsa-mir-451a
3385,hsa-mir-27a
3229,hsa-mir-124-3
448537,hsa-mir-526a-1
3229,hsa-mir-26a-1
60750,hsa-mir-181b-2
3229,hsa-mir-21
216239,hsa-mir-664a
3386,hsa-mir-124-3
446220,hsa-mir-181a-2
451668,hsa-mir-30b
3229,hsa-mir-122
60750,hsa-mir-149
3229,hsa-mir-29b-1
448537,hsa-mir-181a-1
5757,hsa-let-7i
3229,hsa-mir-146a
5288826,hsa-mir-155
31101,hsa-mir-671
3121,hsa-mir-374a
3385,hsa-mir-197
10635,hsa-mir-141
448537,hsa-mir-15a
60750,hsa-mir-373
446220,hsa-mir-124-2
3385,hsa-let-7d
3385,hsa-mir-92a-1
3229,hsa-mir-125b-2
31703,hsa-mir-449a
5757,hsa-mir-30b
10635,hsa-mir-150
5757,hsa-mir-200a
5757,hsa-mir-424
448537,hsa-mir-93
3385,hsa-let-7f-1
3385,hsa-mir-15a
3229,hsa-mir-152
60700,hsa-mir-500a
31703,hsa-mir-520f
448537,hsa-mir-106a
446220,hsa-mir-181a-1
3385,hsa-let-7e
36462,hsa-let-7a-1
5757,hsa-mir-17
3229,hsa-mir-139
3385,hsa-mir-617
6013,hsa-mir-134
451668,hsa-mir-214
448537,hsa-mir-337
5311,hsa-mir-22
36314,hsa-mir-99b
448537,hsa-mir-106b
5757,hsa-mir-126
3385,hsa-mir-151a
451668,hsa-mir-22
5757,hsa-mir-143
31101,hsa-mir-206
5073,hsa-mir-346
5311,hsa-mir-299
6013,hsa-mir-1915
5311,hsa-mir-409
5311,hsa-mir-382
451668,hsa-mir-93
60838,hsa-mir-24-1
451668,hsa-mir-103a-1
60838,hsa-mir-23a
5311,hsa-mir-376a-1
36462,hsa-let-7g
3229,hsa-mir-125b-1
5311,hsa-mir-450a-1
36462,hsa-mir-222
448537,hsa-mir-320a
36314,hsa-mir-148a
4091,hsa-mir-26a-1
60750,hsa-mir-339
5311,hsa-mir-30c-1
5288826,hsa-mir-23b
5757,hsa-mir-302b
446220,hsa-mir-124-3
5757,hsa-mir-203a
5288826,hsa-mir-16-2
60750,hsa-mir-202
3229,hsa-mir-16-1
4091,hsa-mir-200b
5757,hsa-let-7f-1
3385,hsa-mir-320c-1
451668,hsa-mir-424
4091,hsa-mir-101-1
216239,hsa-mir-194-2
60750,hsa-mir-181b-1
3385,hsa-mir-574
5757,hsa-let-7d
3385,hsa-mir-7-2
451668,hsa-mir-20b
5743,hsa-mir-324
5288826,hsa-mir-423
5311,hsa-mir-182
451668,hsa-mir-181d
5757,hsa-mir-124-2
31401,hsa-mir-552
5757,hsa-mir-107
448537,hsa-mir-657
5757,hsa-mir-27b
446220,hsa-mir-27b
3117,hsa-mir-328
60700,hsa-mir-142
451668,hsa-mir-126
5790,hsa-mir-874
60953,hsa-mir-125b-1
36314,hsa-mir-27b
36462,hsa-let-7i
60700,hsa-mir-431
3385,hsa-mir-185
448537,hsa-mir-194-1
448537,hsa-mir-518d
3229,hsa-mir-212
60700,hsa-mir-650
3385,hsa-mir-15b
3385,hsa-mir-199a-1
448537,hsa-mir-520f
448537,hsa-mir-497
5790,hsa-mir-1226
5381226,hsa-mir-379
451668,hsa-mir-193a
